"id","country","date","village","year","region","leaders_killed","leader_names","leader_description","militants_low","militants_high","militants_avg","unknown_low","unknown_high","unknown_avg","civilians_low","civilians_high","civilians_avg","total_low","total_high","total_avg","president","president_bush","president_obama","president_trump","target_type","target_description","target_organization_name","geo_lat","geo_lon","province","strike_type","notes","_id_deprecated","sources_deprecated","source1_name","source1_url","source2_name","source2_url","source3_name","source3_url","source4_name","source4_url","source5_name","source5_url","source6_name","source6_url","source7_name","source7_url","sources_combined","militants_lowhigh","unknown_lowhigh","civilians_lowhigh","total_lowhigh","leader_percent",""
"242","Pakistan","3/13/2011","Spalga village, 15km NE of Miram Shah","2011","North Waziristan",,,,"4","6","5",,,,,,,"4","6","5","Obama","0","1","0","Compound","Rahimullah, Taliban commander","Taliban","33.050114","70.201263","Federally Administered Tribal Areas",,,"649","<p>AP: http://news.yahoo.com/s/ap/20110313/ap_on_re_as/as_pakistan<br />AFP: http://tribune.com.pk/story/132045/drone-strike-kills-six-militants/<br />AFP: http://www.google.com/hostednews/afp/article/ALeqM5jGxRj1kOjnRLOiUBZLXmMh7ucXGA?docId=CNG.312cded9f3e7</p>","AFP"," http://tribune.com.pk/story/132045/drone-strike-kills-six-militants/","Wall Street Journal","https://www.wsj.com/articles/SB10001424052748704893604576200112724215964","SATP","http://www.satp.org/satporgtp/countries/pakistan/Waziristan/timeline/2011.htm","Xinhua","http://news.xinhuanet.com/english2010/world/2011-03/13/c_13776515.htm",,,,,,,"<a href=' http://tribune.com.pk/story/132045/drone-strike-kills-six-militants/'>AFP</a>, <a href='https://www.wsj.com/articles/SB10001424052748704893604576200112724215964'>Wall Street Journal</a>, <a href='http://www.satp.org/satporgtp/countries/pakistan/Waziristan/timeline/2011.htm'>SATP</a>, <a href='http://news.xinhuanet.com/english2010/world/2011-03/13/c_13776515.htm'>Xinhua</a>","Between 4 and 6",,,"Between 4 and 6","0",
"243","Pakistan","3/14/2011","Malik Jashdar, 6 miles east of Miram Shah","2011","North Waziristan",,,,"3","6","4.5",,,,,,,"3","6","4.5","Obama","0","1","0","Vehicle",,"Unclear","32.999451","70.3125","Federally Administered Tribal Areas",,,"650","<p>CNN: http://edition.cnn.com/2011/WORLD/asiapcf/03/14/pakistan.drone.strike/?hpt=T2<br />BBC: http://www.bbc.co.uk/news/world-south-asia-12729370<br />ET: http://tribune.com.pk/story/132382/drone-strike-kills-six-in-north-waziristan/<br />AP: http://news.y</p>","CNN"," http://edition.cnn.com/2011/WORLD/asiapcf/03/14/pakistan.drone.strike/?hpt=T2","BBC"," http://www.bbc.co.uk/news/world-south-asia-12729370","ET"," http://tribune.com.pk/story/132382/drone-strike-kills-six-in-north-waziristan/","AP"," http://news.y",,,,,,,"<a href=' http://edition.cnn.com/2011/WORLD/asiapcf/03/14/pakistan.drone.strike/?hpt=T2'>CNN</a>, <a href=' http://www.bbc.co.uk/news/world-south-asia-12729370'>BBC</a>, <a href=' http://tribune.com.pk/story/132382/drone-strike-kills-six-in-north-waziristan/'>ET</a>, <a href=' http://news.y'>AP</a>","Between 3 and 6",,,"Between 3 and 6","0",
"244","Pakistan","3/16/2011","Datta Khel, 15 miles west of Miram Shah","2011","North Waziristan",,,,"4","6","5",,,,,,,"4","6","5","Obama","0","1","0","Compound",,"Unclear","33.001755","69.781036","Federally Administered Tribal Areas",,,"651","<p>CNN: http://www.cnn.com/2011/WORLD/asiapcf/03/14/pakistan.drone.strike/index.html<br />AFP: http://tribune.com.pk/story/133298/us-drone-kills-five-militants-in-miranshah-official/<br />Dawn: http://www.dawn.com/2011/03/16/drone-strike-in-north-waziristan.</p>","CNN"," http://www.cnn.com/2011/WORLD/asiapcf/03/14/pakistan.drone.strike/index.html","AFP"," http://tribune.com.pk/story/133298/us-drone-kills-five-militants-in-miranshah-official/","Dawn"," http://www.dawn.com/2011/03/16/drone-strike-in-north-waziristan.",,,,,,,,,"<a href=' http://www.cnn.com/2011/WORLD/asiapcf/03/14/pakistan.drone.strike/index.html'>CNN</a>, <a href=' http://tribune.com.pk/story/133298/us-drone-kills-five-militants-in-miranshah-official/'>AFP</a>, <a href=' http://www.dawn.com/2011/03/16/drone-strike-in-north-waziristan.'>Dawn</a>","Between 4 and 6",,,"Between 4 and 6","0",
"245","Pakistan","3/17/2011","Datta Khel, 15 miles west of Miram Shah","2011","North Waziristan",,,,"0","0","0","7","7","7","38","38","38","45","45","45","Obama","0","1","0","Gathering","Hafiz Gul Bahadar militants","Taliban","32.98793","69.763184","Federally Administered Tribal Areas",,,"652","<p>AJE: http://english.aljazeera.net/news/asia/2011/03/20113178411386630.html<br />AP: http://news.yahoo.com/s/ap/20110317/ap_on_re_as/as_pakistan<br />CNN: http://www.cnn.com/2011/WORLD/asiapcf/03/17/pakistan.drone.strike/<br />BBC: http://www.bbc.co.uk/new</p>","AJE"," http://english.aljazeera.net/news/asia/2011/03/20113178411386630.html","AP"," http://news.yahoo.com/s/ap/20110317/ap_on_re_as/as_pakistan","CNN"," http://www.cnn.com/2011/WORLD/asiapcf/03/17/pakistan.drone.strike/","BBC"," http://www.bbc.co.uk/new",,,,,,,"<a href=' http://english.aljazeera.net/news/asia/2011/03/20113178411386630.html'>AJE</a>, <a href=' http://news.yahoo.com/s/ap/20110317/ap_on_re_as/as_pakistan'>AP</a>, <a href=' http://www.cnn.com/2011/WORLD/asiapcf/03/17/pakistan.drone.strike/'>CNN</a>, <a href=' http://www.bbc.co.uk/new'>BBC</a>",,"7","38","45","0",
"246","Pakistan","4/13/2011","Angoor Adda, Bhangar area","2011","South Waziristan",,,,"4","6","5",,,,,,,"4","6","5","Obama","0","1","0","Motorcycle",,"Haqqani Network","32.512077","69.296265","Federally Administered Tribal Areas",,,"653","<p>AP: http://www.nytimes.com/aponline/2011/04/13/world/asia/AP-AS-Pakistan.html?_r=1&amp;ref=world<br />AFP: http://www.google.com/hostednews/afp/article/ALeqM5gVdE8mDL3xw5KEyu8IVuyvqjKGkA?docId=CNG.b8416583899668e8a30277b0a28f5f99.101<br />Reuters: http://www.</p>","AP"," http://www.nytimes.com/aponline/2011/04/13/world/asia/AP-AS-Pakistan.html?_r=1&amp;ref=world","AFP"," http://www.google.com/hostednews/afp/article/ALeqM5gVdE8mDL3xw5KEyu8IVuyvqjKGkA?docId=CNG.b8416583899668e8a30277b0a28f5f99.101","Reuters"," http://www.",,,,,,,,,"<a href=' http://www.nytimes.com/aponline/2011/04/13/world/asia/AP-AS-Pakistan.html?_r=1&amp;ref=world'>AP</a>, <a href=' http://www.google.com/hostednews/afp/article/ALeqM5gVdE8mDL3xw5KEyu8IVuyvqjKGkA?docId=CNG.b8416583899668e8a30277b0a28f5f99.101'>AFP</a>, <a href=' http://www.'>Reuters</a>","Between 4 and 6",,,"Between 4 and 6","0",
"247","Pakistan","4/22/2011","Spinwam village, Mir Ali","2011","North Waziristan",,,,"17","17","17","3","3","3","3","9","6","23","29","26","Obama","0","1","0","Compound","Hafiz Gul Bahadar militants","Taliban","33.091541","70.274734","Federally Administered Tribal Areas",,,"654","<p>Reuters: http://www.dawn.com/2011/04/22/us-drone-strike-kills-five-in-north-waziristan.html<br />AP: http://news.yahoo.com/s/ap/20110422/ap_on_re_as/as_pakistan<br />WSJ: http://online.wsj.com/article/SB10001424052748703387904576278122411803628.html</p>","Reuters"," http://www.dawn.com/2011/04/22/us-drone-strike-kills-five-in-north-waziristan.html","AP"," http://news.yahoo.com/s/ap/20110422/ap_on_re_as/as_pakistan","WSJ"," http://online.wsj.com/article/SB10001424052748703387904576278122411803628.html",,,,,,,,,"<a href=' http://www.dawn.com/2011/04/22/us-drone-strike-kills-five-in-north-waziristan.html'>Reuters</a>, <a href=' http://news.yahoo.com/s/ap/20110422/ap_on_re_as/as_pakistan'>AP</a>, <a href=' http://online.wsj.com/article/SB10001424052748703387904576278122411803628.html'>WSJ</a>","17","3","Between 3 and 9","Between 23 and 29","0",
"248","Pakistan","5/6/2011","Datta Khel","2011","North Waziristan",,,,"5","12","8.5","0","0","0","0","6","3","5","18","11.5","Obama","0","1","0","Compound",,"Al-Qaeda","33.012695","69.761124","Federally Administered Tribal Areas",,,"655","<li>AFP: <a href=""http://news.yahoo.com/s/afp/20110506/wl_afp/pakistanunrestusmissileAP"" target=""_blank"">http://news.yahoo.com/s/afp/20110506/wl_afp/pakistanunrestusmissileAP</a></li>\n <li>AP: <a href=""http://www.usnews.com/news/world/articles/2012/02/25/ap-investigation-of-us-drone-strikes-in-pakistan"" target=""_blank"">http://www.usnews.com/news/world/articles/2012/02/25/ap-investigation-of-us-drone-strikes-in-pakistan</a></li>","AFP"," http://news.yahoo.com/s/afp/20110506/wl_afp/pakistanunrestusmissileAP target=_blank","\n AP"," http://www.usnews.com/news/world/articles/2012/02/25/ap-investigation-of-us-drone-strikes-in-pakistan target=_blank",,,,,,,,,,,"<a href=' http://news.yahoo.com/s/afp/20110506/wl_afp/pakistanunrestusmissileAP target=_blank'>AFP</a>, <a href=' http://www.usnews.com/news/world/articles/2012/02/25/ap-investigation-of-us-drone-strikes-in-pakistan target=_blank'>\n AP</a>","Between 5 and 12",,,"Between 5 and 18","0",
"249","Pakistan","5/10/2011","Baghar area, near Angoor Adda","2011","South Waziristan",,,,"3","5","4",,,,,,,"3","5","4","Obama","0","1","0","Vehicle",,"Unclear","32.506866","69.300385","Federally Administered Tribal Areas",,,"656","<p>ET: http://tribune.com.pk/story/165663/drone-strike-kills-five-in-south-waziristan/<br />AP: http://www.google.com/hostednews/canadianpress/article/ALeqM5hebqKacJAauBMCNr8Jnbw8QoBWJg?docId=6804919<br />AFP: http://www.google.com/hostednews/afp/article/ALe</p>","ET"," http://tribune.com.pk/story/165663/drone-strike-kills-five-in-south-waziristan/","AP"," http://www.google.com/hostednews/canadianpress/article/ALeqM5hebqKacJAauBMCNr8Jnbw8QoBWJg?docId=6804919","AFP"," http://www.google.com/hostednews/afp/article/ALe",,,,,,,,,"<a href=' http://tribune.com.pk/story/165663/drone-strike-kills-five-in-south-waziristan/'>ET</a>, <a href=' http://www.google.com/hostednews/canadianpress/article/ALeqM5hebqKacJAauBMCNr8Jnbw8QoBWJg?docId=6804919'>AP</a>, <a href=' http://www.google.com/hostednews/afp/article/ALe'>AFP</a>","Between 3 and 5",,,"Between 3 and 5","0",
"250","Pakistan","5/12/2011","Datta Khel","2011","North Waziristan",,,,"3","8","5.5",,,,,,,"3","8","5.5","Obama","0","1","0","Vehicle",,"Unclear","32.986778","69.697266","Federally Administered Tribal Areas",,,"657","<p>AP: http://news.yahoo.com/s/ap/20110512/ap_on_re_as/as_pakistan<br />The News: http://www.thenews.com.pk/NewsDetail.aspx?ID=15430<br />Reuters: http://ca.reuters.com/article/topNews/idCATRE7410D320110512<br />AFP: http://www.google.com/hostednews/afp/arti</p>","AP"," http://news.yahoo.com/s/ap/20110512/ap_on_re_as/as_pakistan","The News"," http://www.thenews.com.pk/NewsDetail.aspx?ID=15430","Reuters"," http://ca.reuters.com/article/topNews/idCATRE7410D320110512","AFP"," http://www.google.com/hostednews/afp/arti",,,,,,,"<a href=' http://news.yahoo.com/s/ap/20110512/ap_on_re_as/as_pakistan'>AP</a>, <a href=' http://www.thenews.com.pk/NewsDetail.aspx?ID=15430'>The News</a>, <a href=' http://ca.reuters.com/article/topNews/idCATRE7410D320110512'>Reuters</a>, <a href=' http://www.google.com/hostednews/afp/arti'>AFP</a>","Between 3 and 8",,,"Between 3 and 8","0",
"251","Pakistan","5/13/2011","Doga Madakhel, 40km west of Miram Shah, in Datta Khel","2011","North Waziristan",,,,"3","5","4",,,,,,,"3","5","4","Obama","0","1","0","Vehicle",,"Unclear","33.007511","69.6698","Federally Administered Tribal Areas",,,"658","<p>AP: http://news.yahoo.com/s/ap/20110513/ap_on_re_as/as_pakistan_missile_strike<br />AFP: http://tribune.com.pk/story/167951/us-drone-attack-kills-three-in-pakistan-officials/<br />CNN: http://www.cnn.com/2011/WORLD/asiapcf/05/13/pakistan.drone.strike/<br /></p>","AP"," http://news.yahoo.com/s/ap/20110513/ap_on_re_as/as_pakistan_missile_strike","AFP"," http://tribune.com.pk/story/167951/us-drone-attack-kills-three-in-pakistan-officials/","CNN"," http://www.cnn.com/2011/WORLD/asiapcf/05/13/pakistan.drone.strike/",,,,,,,,,"<a href=' http://news.yahoo.com/s/ap/20110513/ap_on_re_as/as_pakistan_missile_strike'>AP</a>, <a href=' http://tribune.com.pk/story/167951/us-drone-attack-kills-three-in-pakistan-officials/'>AFP</a>, <a href=' http://www.cnn.com/2011/WORLD/asiapcf/05/13/pakistan.drone.strike/'>CNN</a>","Between 3 and 5",,,"Between 3 and 5","0",
"252","Pakistan","5/16/2011","Mir Ali","2011","North Waziristan",,,,"4","6","5",,,,,,,"4","6","5","Obama","0","1","0","Compound",,"Unclear","32.996571","70.351639","Federally Administered Tribal Areas",,,"659","<p>CNN: http://www.cnn.com/2011/WORLD/asiapcf/05/16/pakistan.us.drones/<br />AP: http://news.yahoo.com/s/ap/20110516/ap_on_re_as/as_pakistan_bin_laden<br />AFP: http://news.yahoo.com/s/afp/20110516/wl_sthasia_afp/pakistanunrestusmissile<br />Dawn: http://www</p>","CNN"," http://www.cnn.com/2011/WORLD/asiapcf/05/16/pakistan.us.drones/","AP"," http://news.yahoo.com/s/ap/20110516/ap_on_re_as/as_pakistan_bin_laden","AFP"," http://news.yahoo.com/s/afp/20110516/wl_sthasia_afp/pakistanunrestusmissile","Dawn"," http://www",,,,,,,"<a href=' http://www.cnn.com/2011/WORLD/asiapcf/05/16/pakistan.us.drones/'>CNN</a>, <a href=' http://news.yahoo.com/s/ap/20110516/ap_on_re_as/as_pakistan_bin_laden'>AP</a>, <a href=' http://news.yahoo.com/s/afp/20110516/wl_sthasia_afp/pakistanunrestusmissile'>AFP</a>, <a href=' http://www'>Dawn</a>","Between 4 and 6",,,"Between 4 and 6","0",
"253","Pakistan","5/16/2011","Mir Ali","2011","North Waziristan",,,,"3","6","4.5",,,,,,,"3","6","4.5","Obama","0","1","0","Vehicle",,"Unclear","32.995419","70.350266","Federally Administered Tribal Areas",,,"660","<p>CNN: http://www.cnn.com/2011/WORLD/asiapcf/05/16/pakistan.us.drones/<br />AP: http://news.yahoo.com/s/ap/20110516/ap_on_re_as/as_pakistan_bin_laden<br />AFP: http://news.yahoo.com/s/afp/20110516/wl_sthasia_afp/pakistanunrestusmissile<br />Dawn: http://www</p>","CNN"," http://www.cnn.com/2011/WORLD/asiapcf/05/16/pakistan.us.drones/","AP"," http://news.yahoo.com/s/ap/20110516/ap_on_re_as/as_pakistan_bin_laden","AFP"," http://news.yahoo.com/s/afp/20110516/wl_sthasia_afp/pakistanunrestusmissile","Dawn"," http://www",,,,,,,"<a href=' http://www.cnn.com/2011/WORLD/asiapcf/05/16/pakistan.us.drones/'>CNN</a>, <a href=' http://news.yahoo.com/s/ap/20110516/ap_on_re_as/as_pakistan_bin_laden'>AP</a>, <a href=' http://news.yahoo.com/s/afp/20110516/wl_sthasia_afp/pakistanunrestusmissile'>AFP</a>, <a href=' http://www'>Dawn</a>","Between 3 and 6",,,"Between 3 and 6","0",
"254","Pakistan","5/20/2011","Tappi area, 10km east of Miram Shah","2011","North Waziristan",,,,"4","6","5",,,,,,,"4","6","5","Obama","0","1","0","Vehicle",,"Unclear","33.009525","70.185814","Federally Administered Tribal Areas",,,"661","<p>Reuters: http://news.yahoo.com/s/nm/20110520/wl_nm/us_pakistan_wikileaks<br />AP: http://news.yahoo.com/s/ap/20110520/ap_on_re_as/as_pakistan<br />CNN: http://edition.cnn.com/2011/WORLD/asiapcf/05/20/pakistan.drone.strike/?hpt=T2<br />ET: http://tribune.c</p>","Reuters"," http://news.yahoo.com/s/nm/20110520/wl_nm/us_pakistan_wikileaks","AP"," http://news.yahoo.com/s/ap/20110520/ap_on_re_as/as_pakistan","CNN"," http://edition.cnn.com/2011/WORLD/asiapcf/05/20/pakistan.drone.strike/?hpt=T2","ET"," http://tribune.c",,,,,,,"<a href=' http://news.yahoo.com/s/nm/20110520/wl_nm/us_pakistan_wikileaks'>Reuters</a>, <a href=' http://news.yahoo.com/s/ap/20110520/ap_on_re_as/as_pakistan'>AP</a>, <a href=' http://edition.cnn.com/2011/WORLD/asiapcf/05/20/pakistan.drone.strike/?hpt=T2'>CNN</a>, <a href=' http://tribune.c'>ET</a>","Between 4 and 6",,,"Between 4 and 6","0",
"255","Pakistan","5/23/2011","Machikhel, Mir Ali","2011","North Waziristan",,,,"4","7","5.5",,,,,,,"4","7","5.5","Obama","0","1","0","Vehicle",,"Unclear","32.992538","70.221863","Federally Administered Tribal Areas",,,"662","<p>AP: http://news.yahoo.com/s/ap/20110523/ap_on_re_as/as_pakistan<br />AFP: http://news.yahoo.com/s/afp/20110523/wl_sthasia_afp/pakistanunrestusmissile<br />CNN: http://edition.cnn.com/2011/WORLD/asiapcf/05/23/pakistan.drone.strike/<br />BBC: http://www.bbc</p>","AP"," http://news.yahoo.com/s/ap/20110523/ap_on_re_as/as_pakistan","AFP"," http://news.yahoo.com/s/afp/20110523/wl_sthasia_afp/pakistanunrestusmissile","CNN"," http://edition.cnn.com/2011/WORLD/asiapcf/05/23/pakistan.drone.strike/","BBC"," http://www.bbc",,,,,,,"<a href=' http://news.yahoo.com/s/ap/20110523/ap_on_re_as/as_pakistan'>AP</a>, <a href=' http://news.yahoo.com/s/afp/20110523/wl_sthasia_afp/pakistanunrestusmissile'>AFP</a>, <a href=' http://edition.cnn.com/2011/WORLD/asiapcf/05/23/pakistan.drone.strike/'>CNN</a>, <a href=' http://www.bbc'>BBC</a>","Between 4 and 7",,,"Between 4 and 7","0",
"256","Pakistan","6/3/2011","Laman, in Ghwa Khwa and Karikot area, 20km south of Wana","2011","South Waziristan","1","Ilyas Kashmiri","Commander-in-chief of Harkat-ul-Jehad-e-Islami 313 Brigade, an Al Qaeda affiliate.","5","12","8.5",,,,,,,"5","12","8.5","Obama","0","1","0","Compound",,"Al-Qaeda","32.168636","69.576416","Federally Administered Tribal Areas",,,"663","<li>NYT: <a href=""http://www.nytimes.com/2011/06/05/world/asia/05kashmiri.html?_r=2&amp"" target=""_blank"">http://www.nytimes.com/2011/06/05/world/asia/05kashmiri.html?_r=2&amp</a></li>\n <li>ref=worldLAT""http://www.latimes.com/news/nationworld/world/la-fg-pakistan-qaeda-leader-2011060502130479.story""WSJ: <a href=""http://online.wsj.com/community/groups/"" target=""_blank"">http://online.wsj.com/community/groups/</a></li>\n <li>reuters: <a href=""http://www.reuters.com/article/us-pakistan-kashmiri-idUSTRE7530XS20110604"" target=""_blank"">http://www.reuters.com/article/us-pakistan-kashmiri-idUSTRE7530XS20110604</a></li>\n <li>dawn: <a href=""http://www.dawn.com/news/634215/huji-leader-was-suspect-in-pns-mehran-attack-drone-strike-kills-ilyas-kashmiri"" target=""_blank"">http://www.dawn.com/news/634215/huji-leader-was-suspect-in-pns-mehran-attack-drone-strike-kills-ilyas-kashmiri</a></li>\n <li>thenews: <a href=""https://www.thenews.com.pk/archive/print/350876-badar%E2%80%99s-death-a-major-setback-to-al-qaeda"" target=""_blank"">https://www.thenews.com.pk/archive/print/350876-badar%E2%80%99s-death-a-major-setback-to-al-qaeda</a></li>\n <li>fox: <a href=""http://www.foxnews.com/world/2011/06/04/official-says-top-al-qaeda-operative-killed-in-pakistan.html"" target=""_blank"">http://www.foxnews.com/world/2011/06/04/official-says-top-al-qaeda-operative-killed-in-pakistan.html</a></li>\n <li>dawn: <a href=""http://www.dawn.com/news/634215/huji-leader-was-suspect-in-pns-mehran-attack-drone-strike-kills-ilyas-kashmiri"" target=""_blank"">http://www.dawn.com/news/634215/huji-leader-was-suspect-in-pns-mehran-attack-drone-strike-kills-ilyas-kashmiri</a></li>\n <li>dawn: <a href=""http://www.dawn.com/news/634299/ilyas-kashmiri-killed-in-us-drone-strike"" target=""_blank"">http://www.dawn.com/news/634299/ilyas-kashmiri-killed-in-us-drone-strike</a></li>\n <li>tribune: <a href=""http://tribune.com.pk/story/182247/drone-strike-kills-five-in-south-waziristan-officials/"" target=""_blank"">http://tribune.com.pk/story/182247/drone-strike-kills-five-in-south-waziristan-officials/</a></li>\n <li>ndtv: <a href=""http://www.ndtv.com/world-news/ilyas-kashmiri-killed-in-us-drone-strike-in-pakistan-reports-457582"" target=""_blank"">http://www.ndtv.com/world-news/ilyas-kashmiri-killed-in-us-drone-strike-in-pakistan-reports-457582</a></li>\n <li>indiaexpress: <a href=""http://archive.indianexpress.com/news/un-updates-status-on-ilyas-kashmiri-indias-most-wanted-reported-dead/951531/http:/www.indianexpress.com/news/un-updates-status-on-ilyas-kashmiri-indias-most-wanted-reported-dead/951531/"" target=""_blank"">http://archive.indianexpress.com/news/un-updates-status-on-ilyas-kashmiri-indias-most-wanted-reported-dead/951531/http:/www.indianexpress.com/news/un-updates-status-on-ilyas-kashmiri-indias-most-wanted-reported-dead/951531/</a></li>\n <li>asiatimes: <a href=""http://www.atimes.com/atimes/South_Asia/MH31Df01.html"" target=""_blank"">http://www.atimes.com/atimes/South_Asia/MH31Df01.html</a></li>\n <li>tribune: <a href=""http://tribune.com.pk/story/182727/strike-two-ilyas-kashmiri-dead--again/"" target=""_blank"">http://tribune.com.pk/story/182727/strike-two-ilyas-kashmiri-dead--again/</a></li>\n <li>latime: <a href=""http://articles.latimes.com/2011/jun/05/world/la-fg-pakistan-qaeda-leader-20110605"" target=""_blank"">http://articles.latimes.com/2011/jun/05/world/la-fg-pakistan-qaeda-leader-20110605</a></li>","NYT"," http://www.nytimes.com/2011/06/05/world/asia/05kashmiri.html?_r=2&amp target=_blank","LA Times","//www.latimes.com/news/nationworld/world/la-fg-pakistan-qaeda-leader-2011060502130479.storyWSJ: http://online.wsj.com/community/groups/ target=_blank","Reuters"," http://www.reuters.com/article/us-pakistan-kashmiri-idUSTRE7530XS20110604 target=_blank","Dawn"," http://www.dawn.com/news/634215/huji-leader-was-suspect-in-pns-mehran-attack-drone-strike-kills-ilyas-kashmiri target=_blank","The News"," https://www.thenews.com.pk/archive/print/350876-badar%E2%80%99s-death-a-major-setback-to-al-qaeda target=_blank","Fox"," http://www.foxnews.com/world/2011/06/04/official-says-top-al-qaeda-operative-killed-in-pakistan.html target=_blank",,,"<a href=' http://www.nytimes.com/2011/06/05/world/asia/05kashmiri.html?_r=2&amp target=_blank'>NYT</a>, <a href='//www.latimes.com/news/nationworld/world/la-fg-pakistan-qaeda-leader-2011060502130479.storyWSJ: http://online.wsj.com/community/groups/ target=_blank'>LA Times</a>, <a href=' http://www.reuters.com/article/us-pakistan-kashmiri-idUSTRE7530XS20110604 target=_blank'>Reuters</a>, <a href=' http://www.dawn.com/news/634215/huji-leader-was-suspect-in-pns-mehran-attack-drone-strike-kills-ilyas-kashmiri target=_blank'>Dawn</a>, <a href=' https://www.thenews.com.pk/archive/print/350876-badar%E2%80%99s-death-a-major-setback-to-al-qaeda target=_blank'>The News</a>, <a href=' http://www.foxnews.com/world/2011/06/04/official-says-top-al-qaeda-operative-killed-in-pakistan.html target=_blank'>Fox</a>","Between 5 and 12",,,"Between 5 and 12","0.1176470588",
